session_id,cli_version,turn_id,model,effort,started_at,completed_at,duration_ms,time_to_first_token_ms,input_tokens,cached_input_tokens,output_tokens,reasoning_output_tokens,total_tokens,model_context_window,n_api_calls,n_tool_calls,wall_clock_s,cache_hit_rate,context_fill,output_tokens_per_s,mean_api_gap_s
019f19c4-17b6-7c51-b696-7540488d3896,0.142.2,019f19c4-18ae-7fd3-9455-06f9ed07e103,gpt-5.5,low,1782843709,1782843727,18334,1992,53585,42496,988,376,54573,258400,4,4,18,0.793057758701129,0.05437306501547988,53.888949492745716,0.001999974250793457
019f19c4-83d2-71b0-982e-7cd0d5bdf7db,0.142.2,019f19c4-844d-7a52-a02f-fc62870dcd3d,gpt-5.5,low,1782843737,1782843757,20290,1460,54382,49664,1015,390,55397,258400,4,4,20,0.9132433525798977,0.055239938080495356,50.02464268112371,0.0
019f19c4-e790-7a73-a20e-38c6eabdf34c,0.142.2,019f19c4-e803-7132-9526-72878e8115cb,gpt-5.5,low,1782843762,1782843779,16337,1422,55699,49664,856,300,56555,258400,4,3,17,0.8916497603188567,0.06054953560371517,52.396400807981884,0.005250036716461182
019f19c5-39d8-7493-b37b-a4f05cd39e58,0.142.2,019f19c5-3a3e-7f50-a580-b0c17b16b1aa,gpt-5.5,low,1782843783,1782843795,11416,1686,40839,29824,579,121,41418,258400,3,3,12,0.7302823281667034,0.054136996904024764,50.71829011913104,0.004000027974446614
019f19c5-9841-7683-83f8-5bd815fd3fe8,0.142.2,019f19c5-98ad-7372-8107-7d987cea9cb3,gpt-5.5,low,1782843807,1782843819,11906,1225,39004,28288,622,187,39626,258400,3,3,12,0.7252589478002256,0.05185758513931889,52.2425667730556,0.002000013987223307
019f19c5-dce7-7551-b06a-79eda24c8c5e,0.142.2,019f19c5-dd75-7111-acff-778e3ac0d5a4,gpt-5.5,low,1782843825,1782843844,19205,2170,54838,43008,922,212,55760,258400,4,4,19,0.7842736788358438,0.05541021671826626,48.00833116375944,0.0017499923706054688
019f19c7-8590-7b71-93b5-96ea9a5150b0,0.142.2,019f19c7-861a-7362-8def-70f2d1adbea2,gpt-5.5,low,1782843934,1782843974,40530,1666,52999,48128,733,204,53732,258400,4,4,40,0.9080926055208589,0.05341331269349845,18.085368862570935,0.0015000104904174805
019f19c8-4852-7933-a757-a29e7c434ca0,0.142.2,019f19c8-48ba-70d2-8acb-e6450204b325,gpt-5.5,low,1782843984,1782844001,17757,1355,52967,41984,1081,427,54048,258400,4,4,17,0.7926444767496743,0.053943498452012385,60.87740046178971,0.0027499794960021973
019f19c8-9a88-7da0-891a-79c2cf5c87cc,0.142.2,019f19c8-9af3-76d3-b0b8-079a90a6d7d9,gpt-5.5,low,1782844005,1782844022,17798,1338,54217,46080,970,404,55187,258400,4,4,17,0.8499179224228564,0.05491486068111455,54.50050567479492,0.0027499794960021973
019f19c8-fdfa-75e1-b6a0-2a0e10282071,0.142.2,019f19c8-fe5c-76d2-b0e7-94e748ae69e1,gpt-5.5,low,1782844030,1782844059,28942,1938,54892,51712,1781,764,56673,258400,4,4,29,0.942068060919624,0.05796826625386997,61.536866837122524,0.0012499690055847168
019f19c9-7c1f-7872-8d7c-ca315a71f240,0.142.2,019f19c9-7c8c-73f1-aeee-a77b0f0c2ea2,gpt-5.5,low,1782844062,1782844080,17360,1588,52701,41472,727,194,53428,258400,4,4,18,0.786930039278192,0.05287538699690403,41.8778801843318,0.0012499690055847168
019f19c9-ca93-7260-a007-a0d722db42ba,0.142.2,019f19c9-cafd-7ba0-9456-945955e14191,gpt-5.5,low,1782844082,1782844101,18775,1194,52837,31744,997,393,53834,258400,4,4,19,0.600791112288737,0.05351780185758514,53.10252996005327,0.0
019f19ca-2278-7403-97af-634a2a9a0464,0.142.2,019f19ca-22d9-7380-b8fc-e6aecc3ae877,gpt-5.5,low,1782844105,1782844119,14065,1065,39133,27776,680,126,39813,258400,3,3,14,0.7097845807885927,0.05210526315789474,48.346960540348384,0.0016666253407796223
019f19ca-6815-7072-8a97-694d77de39ce,0.142.2,019f19ca-6879-7f22-ad2e-b170e317f495,gpt-5.5,low,1782844123,1782844139,16530,1820,54873,48128,930,432,55803,258400,4,3,16,0.8770798024529368,0.06069659442724458,56.261343012704174,0.0035001039505004883
019f19ca-c198-7452-ab4a-348b0c7cf3b5,0.142.2,019f19ca-c216-7163-8325-0599dc41cc4a,gpt-5.5,low,1782844146,1782844186,40425,1296,38847,25728,729,234,39576,258400,3,3,40,0.6622905243648158,0.05177244582043344,18.03339517625232,0.0
019f19cb-70c6-7b50-a10e-d0ac879774d3,0.142.2,019f19cb-7131-7d40-b810-2e95989ffe59,gpt-5.5,low,1782844191,1782844216,25738,1622,69991,62848,1405,619,71396,258400,5,4,25,0.8979440213741767,0.06357585139318886,54.588546118579536,0.0029999732971191405
019f19cb-e8e2-7d22-a1ce-6605366c9c3e,0.142.2,019f19cb-e95f-7223-b221-400e0a7bb68a,gpt-5.5,low,1782844221,1782844249,28144,1350,67619,58752,1323,569,68942,258400,5,4,28,0.8688682175128293,0.055445046439628484,47.008243320068225,0.0012000083923339843
019f19cc-7bfe-7a40-88bf-4fc95709d0f9,0.142.2,019f19cc-7c68-7191-9ccd-ed6541308694,gpt-5.5,low,1782844259,1782844301,42102,2948,72650,65920,2302,1346,74952,258400,5,5,42,0.9073640743289746,0.0671517027863777,54.676737447152156,0.00019998550415039061
019f19cd-386a-7663-b81f-6f9f633614c3,0.142.2,019f19cd-38d7-7742-8d63-9ab906ab1da0,gpt-5.5,low,1782844307,1782844332,24901,1458,43085,38016,876,264,43961,258400,3,4,25,0.8823488453057908,0.05759674922600619,35.17931006786876,0.0023333231608072915
019f19cd-a88c-7492-ad83-d0e7a81cb6d1,0.142.2,019f19cd-a8f0-7e83-b639-ddc99154338d,gpt-5.5,low,1782844336,1782844396,60014,1187,40286,28800,1545,952,41831,258400,3,4,60,0.7148885468897384,0.05578947368421053,25.743993068284066,0.0
019f19ce-9e46-7c41-8c4f-08cd3724d22a,0.142.2,019f19ce-9eba-78e3-b492-e2ea3ade132c,gpt-5.5,low,1782844399,1782844433,34669,1079,68622,55680,1754,703,70376,258400,5,6,34,0.8114015913263968,0.057380030959752325,50.592748565000434,0.0018000125885009766
019f19cf-3a4e-75b3-ba4a-66cdcd928781,0.142.2,019f19cf-3abc-74c3-a06c-851bdb3fd8c7,gpt-5.5,low,1782844439,1782844472,33382,1480,53402,50176,1413,505,54815,258400,4,5,33,0.939590277517696,0.0556656346749226,42.32820082679289,0.0017499923706054688
019f19cf-cb52-7ae1-a29b-1579e419f77c,0.142.2,019f19cf-cbc4-70b0-a91d-abcd3a82f35c,gpt-5.5,low,1782844476,1782844499,23593,1568,54133,50176,1117,519,55250,258400,4,5,23,0.9269022592503648,0.05518962848297214,47.34455134997669,0.0
019f19d0-3514-79d3-8733-8175cdb9d828,0.142.2,019f19d0-3586-7da3-8396-7cde683316ac,gpt-5.5,low,1782844503,1782844523,19672,1386,69875,64896,1118,381,70993,258400,5,4,20,0.9287441860465117,0.06277089783281734,56.83204554697031,0.0029999732971191405
019f19d0-8cea-7353-b527-e992f3457c8d,0.142.2,019f19d0-8d4e-7831-a79e-85e5067e3042,gpt-5.5,low,1782844525,1782844551,25130,1184,39328,36480,942,403,40270,258400,3,3,26,0.9275834011391375,0.05294891640866873,37.48507759649821,0.0003333886464436849
019f19d8-117f-7ed1-bcbc-5581dd98a2bd,0.142.2,019f19d8-123b-76d1-a437-d4d42fc012fd,gpt-5.5,,1782845018,1782845021,2334,2225,12283,10112,5,0,12288,258400,1,0,3,0.823251648620044,0.04753482972136223,2.1422450728363325,0.006000041961669922
019f19d8-e4ba-7e83-a549-91b8945a5fe6,0.142.2,019f19d8-e610-7d01-b605-6f9150f91444,gpt-5.5,low,1782845072,1782845076,3237,2800,13727,3456,53,20,13780,258400,1,0,4,0.2517665913892329,0.05312306501547988,16.373185047883844,0.00800013542175293
019f19d8-f4f2-7ae0-a6fc-267cc18215f0,0.142.2,019f19d8-f54e-7960-847d-4b23bbb1f478,gpt-5.5,low,1782845076,1782845080,3611,3250,13838,10112,164,122,14002,258400,1,0,4,0.7307414366237895,0.053552631578947366,45.41678205483245,0.006999969482421875
019f19d9-0607-71b1-b6eb-2530d9daf35e,0.142.2,019f19d9-0668-7fa3-a8ac-45579077287d,gpt-5.5,low,1782845081,1782845084,3437,2908,14111,3456,174,118,14285,258400,1,0,3,0.24491531429381333,0.05460913312693499,50.62554553389584,0.00800013542175293
019f19d9-1606-7473-9278-74ca25d9bb56,0.142.2,019f19d9-166a-7a90-afc4-609ee6d1190d,gpt-5.5,low,1782845085,1782845087,2451,2058,13538,10112,81,45,13619,258400,1,0,2,0.7469345545870882,0.05239164086687306,33.047735618115055,0.006999969482421875
019f19d9-225b-7503-b48b-1c1926ada8cc,0.142.2,019f19d9-22b1-7ca1-bd68-721252193496,gpt-5.5,low,1782845088,1782845091,2901,2511,13915,3456,127,84,14042,258400,1,0,3,0.24836507366151636,0.05385061919504644,43.778007583591865,0.006999969482421875
019f19d9-305f-7cb3-9ea2-a72f5d00f452,0.142.2,019f19d9-30b6-7733-a6a9-448a50a380ad,gpt-5.5,low,1782845092,1782845094,2715,2406,13910,10112,98,61,14008,258400,1,0,2,0.7269590222861251,0.0538312693498452,36.095764272559855,0.00800013542175293
019f19d9-3db5-7042-93a4-b556024a610e,0.142.2,019f19d9-3e00-7ba3-9c4e-0c8ae50a2cc7,gpt-5.5,low,1782845095,1782845101,5608,5115,14408,10112,78,39,14486,258400,1,0,6,0.7018323153803443,0.05575851393188855,13.908701854493582,0.0
019f19d9-56b8-7580-aad2-29127724d9dc,0.142.2,019f19d9-5724-7cc2-a28d-da5d4aecf90f,gpt-5.5,low,1782845101,1782845104,3037,2466,15552,10112,113,70,15665,258400,1,0,3,0.6502057613168725,0.06018575851393189,37.20777082647349,0.009000062942504883
019f19d9-6578-7dc3-9e98-cc3e702abb93,0.142.2,019f19d9-65c5-71f1-bdb5-749b8a46bd8b,gpt-5.5,low,1782845105,1782845108,2519,2153,13867,3456,68,33,13935,258400,1,0,3,0.24922477825052283,0.05366486068111455,26.994839221913455,0.007999897003173828
019f19d9-719d-73b0-af20-2666d2aba318,0.142.2,019f19d9-71f3-7133-97d2-9766e78e10fc,gpt-5.5,low,1782845108,1782845111,3171,2706,13908,10112,67,35,13975,258400,1,0,3,0.727063560540696,0.05382352941176471,21.128981393882057,0.00800013542175293
019f19d9-80b8-73f1-90c8-dde0ce147458,0.142.2,019f19d9-811b-7dc3-b75b-6bad2563fd05,gpt-5.5,low,1782845112,1782845115,2809,2403,14266,10112,87,45,14353,258400,1,0,3,0.7088181690733212,0.055208978328173376,30.971876112495547,0.007999897003173828
019f19d9-8e42-7360-98a0-4da0bc61427c,0.142.2,019f19d9-8e9a-7010-a8af-1a545359cdac,gpt-5.5,low,1782845116,1782845119,3691,3257,13805,10112,142,98,13947,258400,1,0,3,0.7324882289025715,0.05342492260061919,38.471958818748305,0.009999990463256836
019f19d9-9f21-7c61-8e69-e7279213f7b7,0.142.2,019f19d9-9f78-78c1-a80f-bffc0e757995,gpt-5.5,low,1782845120,1782845123,3344,2813,14067,10112,170,100,14237,258400,1,0,3,0.7188455249875595,0.054438854489164086,50.83732057416268,0.006000041961669922
019f19d9-af46-7f13-9335-af9b73bc879a,0.142.2,019f19d9-af9e-7143-bf6b-1eee30b60be1,gpt-5.5,low,1782845124,1782845130,5626,5231,15502,10112,42,42,15544,258400,1,0,6,0.6523029286543672,0.0599922600619195,7.465339495200853,0.0010001659393310547
019f19d9-c7e1-70d1-bfdb-515887145506,0.142.2,019f19d9-c83f-75c3-898e-a2cb17edd8c3,gpt-5.5,low,1782845130,1782845136,5315,4583,13496,10112,137,76,13633,258400,1,0,6,0.7492590397154713,0.05222910216718266,25.776105362182502,0.01100015640258789
019f19d9-df8f-7a41-a46d-74e20478ac9f,0.142.2,019f19d9-dfe4-73a1-9ab3-1d44eeb5d634,gpt-5.5,low,1782845136,1782845141,4893,4583,14190,10112,144,105,14334,258400,1,0,5,0.71261451726568,0.05491486068111455,29.42979767014102,0.009999990463256836
019f19d9-f500-79f0-b635-77294b9c8302,0.142.2,019f19d9-f555-71e0-8796-91474b27674e,gpt-5.5,low,1782845142,1782845145,2889,2205,13858,10112,81,41,13939,258400,1,0,3,0.7296868234954539,0.05363003095975232,28.037383177570096,0.009000062942504883
019f19da-02f5-7f61-9a84-7cb5f4feb276,0.142.2,019f19da-035a-7963-bb24-b82c47e3ba85,gpt-5.5,low,1782845145,1782845148,2830,2478,13889,10112,102,68,13991,258400,1,0,3,0.7280581755345957,0.05375,36.042402826855124,0.00800013542175293
019f19da-119e-7913-bf64-783de6de7b1c,0.142.2,019f19da-11f5-7891-9b08-cb97957b55b8,gpt-5.5,low,1782845149,1782845151,2260,1832,14241,10112,79,37,14320,258400,1,0,2,0.7100624956112632,0.05511222910216718,34.955752212389385,0.016000032424926758
019f19da-1cdf-7a03-979f-06fe6ceb9373,0.142.2,019f19da-1d2d-7dd2-bc89-d69ad91197dd,gpt-5.5,low,1782845152,1782845156,3810,3389,13518,10112,155,104,13673,258400,1,0,4,0.7480396508359225,0.052314241486068114,40.68241469816273,0.009000062942504883
019f19da-2eb9-7ae0-8520-213fd4a9362b,0.142.2,019f19da-2f11-7010-b7cf-8b64a6845b56,gpt-5.5,low,1782845157,1782845160,3811,3070,13788,10112,157,112,13945,258400,1,0,3,0.7333913548012765,0.053359133126934986,41.19653634216741,0.006999969482421875
019f19da-40d4-7212-97cb-d3ee3586cc6a,0.142.2,019f19da-4130-7931-9efd-fce7e66c0d78,gpt-5.5,low,1782845161,1782845167,5242,4712,14094,10112,162,122,14256,258400,1,0,6,0.7174684262806869,0.054543343653250774,30.904235024799696,0.007999897003173828
019f19da-5878-7fe1-9b94-e0f5ad94782d,0.142.2,019f19da-58cc-73e1-9197-e25103ca35e8,gpt-5.5,low,1782845167,1782845175,7778,5726,14327,10112,93,57,14420,258400,1,0,8,0.7058002373141621,0.055445046439628484,11.95680123425045,0.0
019f19da-7972-7871-ab8c-4df7e2fc80f1,0.142.2,019f19da-79c0-7160-b826-22b4e6a83fcc,gpt-5.5,low,1782845176,,,,0,0,0,0,0,258400,0,0,,,0.0,,
