session_id,cli_version,turn_id,model,effort,started_at,completed_at,duration_ms,time_to_first_token_ms,input_tokens,cached_input_tokens,output_tokens,reasoning_output_tokens,total_tokens,model_context_window,n_api_calls,n_tool_calls,wall_clock_s,cache_hit_rate,context_fill,output_tokens_per_s,mean_api_gap_s
019f1eb4-0d5f-7c93-b266-05650ad9e398,0.142.2,019f1eb4-0ee1-70b2-af94-c89e4a51e6bb,gpt-5.5,low,1782926544,1782926550,5987,4360,12132,3456,200,104,12332,258400,1,0,6,0.28486646884273,0.04695046439628483,33.40571237681643,0.0009999275207519531
019f1eb4-3e8e-7ed2-a4d4-e37c0afd9145,0.142.2,019f1eb4-3f24-70b2-9c58-ea2ad2b33dce,gpt-5.5,low,1782926556,1782926562,5237,2356,16067,10112,105,58,16172,258400,1,0,6,0.629364536005477,0.06217879256965944,20.049646744319265,0.009999990463256836
019f1eb4-7ccf-71f3-8eeb-44b1bd3d4c09,0.142.2,019f1eb4-7d34-7ad0-b8dd-2cb0c6645cf7,gpt-5.5,low,1782926572,1782926577,4293,1722,11631,3968,35,0,11666,258400,1,0,5,0.3411572521709225,0.04501160990712074,8.15280689494526,0.00599980354309082
019f1eb4-b700-7ce0-ac31-b55d8ac9c378,0.142.2,019f1eb4-b751-7f62-b248-757f7f7992b8,gpt-5.5,low,1782926587,1782926594,6464,2484,15765,3456,186,92,15951,258400,1,0,7,0.2192197906755471,0.06101006191950464,28.774752475247524,0.007999897003173828
019f1eb4-f986-7e01-9b63-c8b6f4ede58f,0.142.2,019f1eb4-f9f1-7f31-bb47-f5a25d6cbf6e,gpt-5.5,low,1782926604,1782926614,9525,3960,11633,11136,303,87,11936,258400,1,0,10,0.9572767127997936,0.045019349845201236,31.811023622047244,0.0
019f1eb5-4825-72a2-9cd3-c2257461178e,0.142.2,019f1eb5-4875-7850-84d3-639dd4852684,gpt-5.5,low,1782926624,1782926631,6931,2534,15718,3456,171,106,15889,258400,1,0,7,0.21987530220129786,0.06082817337461301,24.67176453614197,0.003999948501586914
019f1eb5-8c6a-7d92-8e39-b0e7e3843d70,0.142.2,019f1eb5-8cce-7160-a339-bf8f8cef5ce5,gpt-5.5,low,1782926642,1782926644,2518,1683,11630,3456,77,27,11707,258400,1,0,2,0.2971625107480653,0.04500773993808049,30.579825258141383,0.013000011444091797
019f1eb5-bf37-7970-9126-4148e8ea1ee6,0.142.2,019f1eb5-bf7d-7691-915a-5ecfb11f9f2a,gpt-5.5,low,1782926655,1782926683,27707,1400,39636,11136,805,664,40441,258400,1,0,28,0.2809567060248259,0.15339009287925698,29.054029667593028,0.023000001907348633
019f1eb6-54fe-7122-aacb-ebca16ffd312,0.142.2,019f1eb6-556a-71a1-a8df-6c74a10159d3,gpt-5.5,low,1782926693,1782926697,4256,1571,15645,3456,134,59,15779,258400,1,0,4,0.2209012464046021,0.06054566563467492,31.484962406015036,0.005000114440917969
019f1eb6-8ef3-7870-a4a2-b409a1cb8abb,0.142.2,019f1eb6-8f4c-7a52-8497-7498b7cbb510,gpt-5.5,low,1782926708,1782926720,12188,2086,15813,3456,248,77,16061,258400,1,0,12,0.21855435401252135,0.061195820433436535,20.34788316376764,0.00800013542175293
019f1eb6-e83d-7372-999a-7e5a04cefe3b,0.142.2,019f1eb6-e8b7-7483-a753-d16fd2d82df8,gpt-5.5,low,1782926731,1782926736,5510,2033,15618,11136,145,68,15763,258400,1,0,5,0.7130234344986554,0.060441176470588234,26.315789473684212,0.010999917984008789
019f1eb7-2764-79c0-b1a3-3a59dba59ed5,0.142.2,019f1eb7-27bf-78f0-980a-3f969ddfa361,gpt-5.5,low,1782926747,1782926751,3453,2336,11630,11136,110,46,11740,258400,1,0,4,0.9575236457437661,0.04500773993808049,31.856356791196063,0.01100015640258789
019f1eb7-5e0c-76b2-9975-ca1bbe2b882d,0.142.2,019f1eb7-5e82-7312-8d7f-7542620e70c3,gpt-5.5,low,1782926761,1782926764,3197,2261,11635,11136,121,69,11756,258400,1,0,3,0.9571121615814353,0.04502708978328173,37.847982483578356,0.00800013542175293
019f1eb7-94d8-7353-96c7-5ecedff9a00e,0.142.2,019f1eb7-9521-76b0-aa45-1238ed11854c,gpt-5.5,low,1782926775,1782926837,61648,3296,55444,3456,1355,1279,56799,258400,1,0,62,0.06233316499531058,0.21456656346749226,21.97962626524786,0.03900003433227539
019f1eb8-ae95-77f0-b648-78c1b77db2f6,0.142.2,019f1eb8-aef5-7aa3-9a24-ea3d86aeee5c,gpt-5.5,low,1782926847,1782926852,4732,2170,15725,11136,97,46,15822,258400,1,0,5,0.7081717011128776,0.06085526315789474,20.498732037193573,0.006999969482421875
019f1eb8-eaa2-7ff1-a951-855471134a43,0.142.2,019f1eb8-eb10-7e21-bf84-3d02bd2fbf95,gpt-5.5,low,1782926863,1782926875,12507,3887,21748,11136,179,142,21927,258400,1,0,12,0.512047084789406,0.0841640866873065,14.311985288238587,0.0009999275207519531
019f1eb9-447b-7f03-a1d9-37700df5db6c,0.142.2,019f1eb9-44c7-71b2-b2a8-d0747202a7fe,gpt-5.5,low,1782926886,1782926888,2511,1657,11629,3456,90,29,11719,258400,1,0,2,0.2971880643219537,0.045003869969040246,35.842293906810035,0.009000062942504883
019f1eb9-77a3-7322-85b5-62e207138b00,0.142.2,019f1eb9-7802-72e3-ad4e-3cfc404f4f34,gpt-5.5,low,1782926899,1782926904,4935,1925,15600,11136,134,62,15734,258400,1,0,5,0.7138461538461538,0.06037151702786378,27.15298885511652,0.007999897003173828
019f1eb9-b42e-73a1-91d3-22fc4addf3f1,0.142.2,019f1eb9-b4ae-7f23-8372-50df8f7f56f0,gpt-5.5,low,1782926914,1782926921,6337,2648,15711,11136,155,89,15866,258400,1,0,7,0.7088027496658392,0.06080108359133127,24.459523433801483,0.01100015640258789
019f1eb9-f641-7043-8491-46b8636e7e54,0.142.2,019f1eb9-f684-7eb0-89a3-8888d630c370,gpt-5.5,low,1782926931,1782926937,6387,2189,15705,11136,201,80,15906,258400,1,0,6,0.7090735434574976,0.06077786377708978,31.47017379051198,0.006000041961669922
019f1eba-3818-7441-a42b-cc926e063205,0.142.2,019f1eba-3875-73b1-8950-29efc0c80b23,gpt-5.5,low,1782926948,1782926954,5969,2489,15742,3456,141,61,15883,258400,1,0,6,0.21954008385211535,0.060921052631578945,23.622047244094485,0.005000114440917969
019f1eba-78ee-7651-b9b3-2696c4e91c1a,0.142.2,019f1eba-7942-7c51-bb51-8fc81285d971,gpt-5.5,low,1782926965,1782926970,4979,1893,15725,3968,153,61,15878,258400,1,0,5,0.2523370429252782,0.06085526315789474,30.729062060654748,0.014999866485595703
019f1eba-b5ac-7ef2-9dad-0fdebca6e3bd,0.142.2,019f1eba-b5f9-78e3-9348-282cf55fbec4,gpt-5.5,low,1782926980,1782926982,2235,1384,11631,11136,49,0,11680,258400,1,0,2,0.9574413206087181,0.04501160990712074,21.92393736017897,0.010000228881835938
019f1eba-e80e-7ac2-b078-b9c29c1b564d,0.142.2,019f1eba-e881-7b92-bcd9-290f3fdd6412,gpt-5.5,low,1782926993,1782926996,3212,2347,11630,11136,125,64,11755,258400,1,0,3,0.9575236457437661,0.04500773993808049,38.916562889165625,0.006999969482421875
019f1ebb-1e0b-70d1-a42c-e4dde84e367c,0.142.2,019f1ebb-1e58-71c1-8c2d-d1387f1aa313,gpt-5.5,low,1782927007,1782927010,3422,2675,11630,11136,127,79,11757,258400,1,0,3,0.9575236457437661,0.04500773993808049,37.11279953243717,0.010999917984008789
019f1ebb-5496-7b70-8bac-b07ec13b5848,0.142.2,019f1ebb-54f9-7fc3-9554-eb7235456057,gpt-5.5,low,1782927021,1782927024,2848,2217,11635,11136,101,42,11736,258400,1,0,3,0.9571121615814353,0.04502708978328173,35.46348314606742,0.0070002079010009766
019f1ebb-890d-7382-8831-adacf2d68bc6,0.142.2,019f1ebb-8955-7371-96d3-5400b8e493a2,gpt-5.5,low,1782927034,1782927040,5991,1605,13889,11136,133,62,14022,258400,1,0,6,0.8017855857153143,0.05375,22.199966616591556,0.011999845504760742
019f1ebb-ca2e-7ab2-b705-5a36f37fc7e0,0.142.2,019f1ebb-caa5-7e82-9438-3822c39dd98b,gpt-5.5,low,1782927051,1782927053,2405,2060,11636,3456,56,34,11692,258400,1,0,2,0.29700928154004813,0.045030959752321985,23.284823284823286,0.012000083923339844
019f1ebb-fca7-7fb0-92fa-8a2feccd5708,0.142.2,019f1ebb-fcf4-7b92-a2e3-2d2057b1f2b9,gpt-5.5,low,1782927064,1782927069,4937,1779,15769,11136,105,54,15874,258400,1,0,5,0.7061957004248842,0.06102554179566563,21.267976503949765,0.012000083923339844
019f1ebc-392b-7021-bf73-5ffb345fa616,0.142.2,019f1ebc-3981-71f0-8a9f-3624cd21e9f6,gpt-5.5,low,1782927079,1782927085,5623,1712,15592,11136,167,63,15759,258400,1,0,6,0.7142124166239097,0.060340557275541794,29.699448692868575,0.006000041961669922
019f1ebc-7864-7401-9879-85d21c9a11d3,0.142.2,019f1ebc-78d5-7752-b922-1b6696ccf9e0,gpt-5.5,low,1782927096,1782927101,5334,2627,15776,11136,152,74,15928,258400,1,0,5,0.7058823529411765,0.061052631578947365,28.496437945256844,0.009000062942504883
019f1ebc-b701-7351-8b7c-a3422f0f95eb,0.142.2,019f1ebc-b75a-7f02-b7bc-a9827f2a6f87,gpt-5.5,low,1782927112,1782927118,6922,2135,15710,11136,176,81,15886,258400,1,0,6,0.7088478676002546,0.06079721362229102,25.42617740537417,0.006000041961669922
019f1ebc-fb3d-7532-b716-c810fe5b6024,0.142.2,019f1ebc-fb90-7a12-b376-31d07a9308d3,gpt-5.5,low,1782927129,1782927132,2716,2085,11641,11136,96,48,11737,258400,1,0,3,0.9566188471780774,0.04505030959752322,35.3460972017673,0.003000020980834961
019f1ebd-2f6d-7b82-bb87-c70b6131cc23,0.142.2,019f1ebd-2fd0-7870-ad7d-e87a3d6a1876,gpt-5.5,low,1782927142,1782927146,3927,3070,11633,11136,136,79,11769,258400,1,0,4,0.9572767127997936,0.045019349845201236,34.63203463203463,0.009000062942504883
