session_id,cli_version,turn_id,model,effort,started_at,completed_at,duration_ms,time_to_first_token_ms,input_tokens,cached_input_tokens,output_tokens,reasoning_output_tokens,total_tokens,model_context_window,n_api_calls,n_tool_calls,wall_clock_s,cache_hit_rate,context_fill,output_tokens_per_s,mean_api_gap_s
019f1eb4-56c3-7182-beb1-f0197647dadf,0.142.2,019f1eb4-5718-7d83-b0de-fa0d24efcad8,gpt-5.5,high,1782926563,1782926572,9228,8553,12130,10624,448,401,12578,258400,1,0,9,0.8758450123660346,0.046942724458204334,48.54789770264413,0.013000011444091797
019f1eb4-7e03-79c1-b940-43eea698c572,0.142.2,019f1eb4-7e61-7cd0-baf2-1f2da5db675a,gpt-5.5,high,1782926573,1782926593,19977,2014,16326,10112,182,97,16508,258400,1,0,20,0.6193801298542203,0.06318111455108359,9.110477048605897,0.0
019f1eb4-cebf-78e0-a6a8-befa884e2e6e,0.142.2,019f1eb4-cf10-7653-b65c-f1a45aeeb9b5,gpt-5.5,high,1782926593,1782926609,15889,3730,12126,3456,202,168,12328,258400,1,0,16,0.285007422068283,0.046927244582043344,12.713197809805527,0.0
019f1eb5-0f4b-79f1-8532-5aa348952127,0.142.2,019f1eb5-0f9d-7302-aa67-0d260373254b,gpt-5.5,high,1782926610,1782926614,3712,2368,12125,11648,125,58,12250,258400,1,0,4,0.960659793814433,0.0469233746130031,33.67456896551724,0.006999969482421875
019f1eb5-1ffe-7202-9987-0df6a0e98b62,0.142.2,019f1eb5-2047-7980-8c12-b69b3d63b870,gpt-5.5,high,1782926614,1782926621,6722,3106,12128,10112,297,101,12425,258400,1,0,7,0.8337730870712401,0.04693498452012384,44.18327878607557,0.0
019f1eb5-3c8b-7f60-a7e0-af700da6699d,0.142.2,019f1eb5-3cda-71c3-87d7-f490b4914701,gpt-5.5,high,1782926621,1782926629,7327,3610,16282,10624,221,145,16503,258400,1,0,8,0.6524996929124186,0.06301083591331269,30.162412993039442,0.009000062942504883
019f1eb5-5bd1-79f3-b9c6-f7ba674ac833,0.142.2,019f1eb5-5c26-7683-8e3c-b3b13e3ab396,gpt-5.5,high,1782926629,1782926651,21839,5093,29104,11648,694,520,29798,258400,1,0,22,0.40021990104453,0.11263157894736842,31.778011813727737,0.0
019f1eb5-b46a-7bb0-9512-aa4e5b49fd80,0.142.2,019f1eb5-b4b6-7151-aa20-dcb15510460a,gpt-5.5,high,1782926652,1782926731,78688,4237,83899,11648,2932,2750,86831,258400,1,0,79,0.13883359753989916,0.32468653250773993,37.26108174054494,0.03900003433227539
019f1eb6-ea32-76a2-a6d7-5abb799c1103,0.142.2,019f1eb6-eaa5-7db1-8f17-c13a15a65f07,gpt-5.5,high,1782926731,1782926753,21133,3607,28648,10112,376,304,29024,258400,1,0,22,0.3529740296006702,0.11086687306501548,17.792078739412293,0.0009999275207519531
019f1eb7-3fc4-7d21-b752-1c619ac1e7ee,0.142.2,019f1eb7-402c-72c2-9bba-bcb3b87e7184,gpt-5.5,high,1782926753,1782926762,8637,3595,16243,10112,322,133,16565,258400,1,0,9,0.6225450963491965,0.06285990712074303,37.28146347111265,0.006999969482421875
